tau1,tau2,tau3,tau4,p2,p3,p4,g1,g2,g3,g4,stabf
4.693607904,4.97100381,2.648617933,3.467950972,-0.998579153,-1.911974099,-0.893720921,0.632649094,0.822148954,0.503798128,0.292907414,0
9.292191092,6.871108421,8.279485515,8.237798245,-1.354457203,-0.927020712,-1.157698967,0.724202673,0.72906834,0.094057462,0.070737488,0
2.744261622,7.028020405,6.508389526,2.540942863,-1.489730409,-0.917857339,-0.993580713,0.347931315,0.68529991,0.383920413,0.117425273,0
0.515324738,3.118990958,4.034714053,2.462563888,-1.118386119,-1.373946276,-1.881987615,0.329011341,0.960558665,0.387731054,0.502615289,1
3.002620421,1.933605442,9.94086534,2.888576222,-1.622006764,-1.566289032,-0.738108483,0.490183022,0.361868995,0.497129234,0.359428148,1
9.349128138,7.859360851,7.938872609,3.694084196,-1.405978169,-1.816711861,-1.144449154,0.986215488,0.214227545,0.180821569,0.133572041,0
8.224631605,2.452227921,6.795578925,9.029954572,-1.530973159,-0.711891927,-1.030478476,0.584734969,0.33433397,0.219607936,0.763974951,0
9.846529682,4.264998326,9.905966132,4.011346124,-0.982680407,-1.48591062,-1.616685544,0.621661501,0.55944347,0.481719279,0.577003278,0
9.208138588,7.237278846,3.049937258,6.587650334,-1.23198805,-1.018023106,-1.092970951,0.095992542,0.105202714,0.555785263,0.940383855,0
6.94211316,0.689097,4.744662943,0.771274602,-1.501076512,-1.286489526,-1.03441274,0.072736887,0.948564171,0.831343233,0.417580328,1
3.759647518,2.363757518,7.044745246,2.626211359,-1.155045447,-1.032117392,-1.794801289,0.97287434,0.766798614,0.564926094,0.418771522,0
9.965832358,9.393193814,8.436409067,4.354924712,-1.767234946,-0.693239028,-0.834777281,0.730363144,0.747385476,0.279274334,0.389087627,0
4.280105718,0.663888309,4.065106443,3.537331256,-1.736867085,-1.363358133,-1.851807597,0.59574643,0.68740402,0.295611479,0.366016293,1
9.729724479,1.393835336,4.971936591,5.947571443,-1.570609334,-1.009517428,-1.206590387,0.34299246,0.264173085,0.332000447,0.31935688,1
8.114969339,5.935556835,5.527970413,9.193475326,-1.892643276,-1.20091129,-1.045119002,0.844388883,0.783212263,0.090348579,0.782304235,0
7.485696929,5.241120396,2.778119088,9.893910382,-1.944090554,-1.479185687,-0.546895742,0.09590561,0.146474546,0.960747956,0.352690201,1
3.18147601,9.882869883,4.705103472,7.622967768,-1.292929715,-1.97558328,-0.554700659,0.32640788,0.935395898,0.171854053,0.68226322,0
3.418260149,7.689267651,7.494077469,4.532298326,-1.788066461,-0.707553975,-1.030139337,0.951010913,0.061286256,0.490644096,0.339730221,0
3.861667625,2.025344312,6.994599648,4.781781205,-0.739056191,-1.63417024,-1.525309574,0.123334974,0.307449369,0.744676233,0.495530013,0
9.762700439,3.937340649,6.823992241,8.897173398,-1.384556961,-1.480280802,-0.564371301,0.453719412,0.417381697,0.240245621,0.713686889,0
1.417527537,9.940584282,3.388771949,8.458993661,-0.787109933,-0.50271194,-1.540591221,0.557107495,0.5219075,0.572436666,0.628227323,0
2.113520911,6.721901066,1.011384282,7.430421751,-0.57324694,-1.938579528,-1.515299412,0.773560496,0.125944338,0.448328735,0.298625441,1
1.531050261,6.559927696,2.752875986,7.537870828,-1.75115483,-1.613988801,-0.7168649,0.321294656,0.459969251,0.546215814,0.300621601,1
8.464793826,3.553579098,1.061509792,5.602171814,-1.224185802,-1.033777514,-1.215434238,0.987753107,0.248538995,0.477530742,0.339556222,0
1.981587432,6.398875192,2.073962343,7.168806211,-1.22116641,-1.416993846,-0.879695584,0.303455315,0.775554145,0.645913412,0.282723583,0
6.465624951,4.864032678,4.874330158,2.348790435,-0.803204606,-0.711571026,-1.653671009,0.542465556,0.461006043,0.742746868,0.511004582,0
7.309764707,0.678898623,3.121927521,0.974155444,-1.635800028,-1.454534977,-1.341840525,0.356805677,0.191537459,0.917209822,0.85820224,1
3.918382155,4.863049573,9.835051595,2.940967371,-1.411263421,-0.763952572,-0.557103736,0.89780662,0.784162325,0.435370424,0.804630381,0
7.893091302,6.669702294,9.428470242,1.969978981,-1.072148458,-0.721893576,-1.670018117,0.64259469,0.930616363,0.592973004,0.340348693,0
7.328638405,2.066475126,5.798288924,5.784073367,-0.564305118,-1.351418914,-0.671210875,0.770133195,0.565140618,0.696012126,0.542301894,0
7.085948463,2.048229824,9.295863831,4.893619352,-1.053464811,-1.017010803,-0.525843221,0.796512563,0.97079907,0.51656628,0.970400943,0
0.995045898,1.911897803,3.137740352,6.653264889,-0.964441361,-0.846605226,-1.132441968,0.576411566,0.987100729,0.42940001,0.259995336,1
2.090562962,1.43986492,5.512690896,6.355576607,-0.592552509,-1.268228134,-1.563136891,0.130860334,0.054814155,0.27130573,0.216566636,1
6.225652658,3.059468027,4.266615879,6.659539625,-1.836140501,-1.162725216,-1.654873633,0.959864917,0.502389224,0.644184566,0.701463646,0
2.720969321,9.452229393,6.965834598,3.340270334,-0.692627778,-1.731677245,-1.2607994,0.731310609,0.499288074,0.758064416,0.822442278,0
2.160941873,4.724355374,1.179545087,1.53231049,-1.9602551,-1.652908943,-1.330933345,0.888248196,0.821461346,0.866793442,0.711638324,0
7.93399907,4.517988569,9.115218003,8.168497199,-1.29495931,-1.131121968,-1.780170627,0.481813122,0.865006271,0.90703511,0.859788476,0
6.778030205,9.785993651,2.442591592,7.795998016,-1.134946437,-1.344914041,-1.830459345,0.606596764,0.76470125,0.747840608,0.072973427,0
1.025359112,3.230300874,7.385560642,3.10920287,-0.536305732,-1.537804913,-0.816974167,0.963315435,0.099042997,0.068708991,0.554324024,1
7.679517934,2.951306192,4.404178486,8.409500346,-0.979200149,-0.627687629,-0.989914606,0.723084314,0.166100331,0.343461828,0.560063648,0
0.907470388,1.242848527,8.505100499,4.333482994,-0.955452191,-0.711086074,-0.517171027,0.299712072,0.08785613,0.70276309,0.289931099,1
4.577089509,8.973391303,9.626724002,2.994914989,-1.743491935,-1.561322359,-1.753935329,0.815523035,0.088279758,0.844103388,0.576777823,0
5.07406712,5.444744813,5.667842884,8.831301583,-1.193952254,-1.428614604,-0.865685972,0.558709786,0.945325676,0.829908538,0.585955332,0
5.175154697,8.945220011,3.58391734,0.618721473,-0.509157802,-0.819502838,-1.702797274,0.956498335,0.749299147,0.784140177,0.755342874,0
4.035709048,8.094920748,1.036019247,9.585596519,-1.843809486,-1.771920522,-1.008227101,0.723897469,0.844509256,0.128504529,0.274082296,0
8.429180577,7.392797644,8.627280108,6.157485082,-0.822345946,-0.894878845,-1.655737682,0.586551319,0.863338496,0.11652145,0.462578419,0
3.155889995,1.481679645,0.989421377,9.502042209,-1.429275748,-0.878882325,-1.068595537,0.533861821,0.900089638,0.863526493,0.409224295,1
1.997888902,5.581956388,0.744068152,4.520996674,-0.746225766,-1.54534349,-0.868726495,0.891603466,0.756702767,0.643847688,0.357739857,1
7.661546634,2.175088527,4.272415234,6.19358018,-1.616173219,-1.335505703,-1.839542417,0.406327914,0.945699521,0.95965806,0.095545697,0
0.698722095,6.320661693,8.126417126,8.414169417,-0.588824548,-1.862121936,-1.909027231,0.439345255,0.785166202,0.464212595,0.592311435,0
5.159205286,8.670194138,0.802364959,1.814951552,-0.91639867,-1.828420917,-1.403732852,0.304238351,0.208551155,0.306434291,0.860063307,1
2.809124633,1.582285489,1.434052691,8.609097593,-1.020611405,-1.032848577,-1.49174229,0.282763524,0.43877202,0.628700945,0.116668284,1
1.297231789,1.09799432,9.79024755,4.636158096,-1.728370358,-1.595510151,-0.995165675,0.112118208,0.45680193,0.428417583,0.620092509,1
7.256832662,5.23467681,8.499961183,2.980255505,-1.440600768,-1.860928638,-1.587279073,0.921931305,0.541350301,0.220913859,0.664501496,0
7.029860813,2.959747166,4.66194963,8.681838997,-1.867415536,-1.695600035,-0.65589603,0.137349641,0.189756407,0.432447371,0.169808728,1
2.285889126,5.118972422,4.790303338,4.684272744,-1.588740176,-1.936573358,-1.60492426,0.394879318,0.44018392,0.685858062,0.163764705,0
3.52718304,7.262830508,1.270577423,5.66045722,-1.983351887,-1.967677565,-0.961116925,0.365809236,0.279430727,0.229560045,0.555723186,1
2.147051525,1.891647666,9.200777895,2.842306559,-1.885573217,-1.549977617,-0.768998714,0.637816963,0.159101108,0.718157762,0.38159016,1
9.105781795,8.120467649,4.452451755,2.203799821,-1.234547773,-1.045868978,-1.026855146,0.867621336,0.993371358,0.614208881,0.063207202,0
6.952976294,2.649940565,4.812638405,6.038505083,-1.718232223,-1.045223459,-1.618618523,0.891955369,0.974287667,0.765071785,0.270666059,0
9.357508044,9.085287891,0.768567811,6.992396764,-0.802837955,-1.439590748,-1.633847767,0.743777947,0.765411703,0.986868659,0.436521051,0
3.041309085,8.319116154,3.939172272,6.789498149,-1.86624132,-1.00848496,-1.587394759,0.701658075,0.850530874,0.985444101,0.976559272,0
3.672699933,4.978351284,7.169714893,7.57847459,-1.446188805,-1.873589408,-1.443077392,0.729000001,0.50370402,0.97445572,0.790900969,0
8.777555446,2.199054304,5.856929453,0.51807278,-0.947466851,-1.567229665,-1.395488017,0.962291482,0.1488903,0.179230904,0.563605043,1
3.792925405,0.786708712,4.998946004,4.68040689,-1.788459273,-0.726847322,-1.655101218,0.314094981,0.167957356,0.279096021,0.545574794,1
7.763647602,6.904064811,6.337090808,8.748627506,-0.746600785,-1.584309977,-1.832389473,0.929260369,0.7321959,0.090761524,0.923384347,0
8.131117625,7.416565749,9.352312208,3.494366134,-0.778407305,-1.718487114,-1.294043187,0.457084605,0.407499427,0.622379996,0.342896512,0
8.976737279,4.951344324,3.987799001,0.613272243,-1.850613116,-1.865839986,-1.111744049,0.996162286,0.242548224,0.516008913,0.523275548,0
9.872945774,1.027511437,7.330346597,6.625228671,-0.889216027,-1.945085086,-1.2498234,0.352771753,0.974523196,0.413911071,0.363259802,1
1.450238534,2.458751047,6.978172842,7.867908861,-1.665273919,-0.531901181,-0.825723578,0.807904393,0.213460049,0.468167908,0.696201174,1
7.108642777,9.329261077,4.525018658,7.272220248,-0.774384746,-1.336893889,-1.24809094,0.769318577,0.534575915,0.906988843,0.534790109,0
2.893777661,9.599211062,5.97753718,2.667132221,-1.949617667,-0.656981577,-0.878680625,0.852528669,0.991587212,0.952624939,0.348601238,0
4.073378857,3.122777013,8.260903476,1.634675043,-0.950021202,-1.552489472,-1.498412044,0.150393188,0.710212519,0.933816257,0.310467841,0
3.947804996,3.992732592,3.424499305,8.249755067,-0.920087215,-1.434405585,-0.894232189,0.132118401,0.09044353,0.275343397,0.863451414,0
8.146904518,8.526734968,6.73006319,9.026422283,-1.373428016,-1.134872024,-1.33952925,0.346204734,0.649555819,0.411778471,0.774951803,0
3.029117607,8.313739934,1.328851656,3.180218971,-1.434411164,-1.311857368,-0.648425531,0.686996173,0.210754902,0.648647518,0.682407771,1
1.318567834,7.312350935,4.837835638,6.196598438,-1.528896291,-1.095734019,-1.100947289,0.665031047,0.09945805,0.861162421,0.827693887,0
5.823266627,6.696088494,6.955732722,4.68177304,-1.322007361,-0.666127299,-1.491200972,0.394991162,0.674417988,0.820066091,0.191878028,0
2.521216777,5.940960265,5.619896573,1.967816885,-1.131225658,-0.558833228,-1.614705161,0.502748542,0.736072716,0.701193705,0.611612813,0
2.767848218,1.97832837,2.438223108,1.769726744,-0.930814395,-1.049746895,-1.487135789,0.491254486,0.155432462,0.590830458,0.453791774,1
7.597574068,7.016628247,7.031702024,4.418641994,-1.518273659,-0.616138285,-0.95759565,0.069469672,0.742712338,0.670236042,0.099994146,0
9.549158037,9.363241489,8.272735926,8.333448446,-1.20626321,-1.424273528,-1.512220705,0.053100239,0.619114895,0.581817162,0.485084766,0
2.971781115,5.337075441,9.994124795,2.513099214,-1.261338393,-0.783803152,-1.069939425,0.099922236,0.54180365,0.196922124,0.492167852,1
9.564587294,7.730330038,7.420469148,5.843434199,-0.596574539,-0.675635805,-1.204496848,0.512844106,0.342795114,0.991448303,0.072829254,0
3.646968148,3.429212547,1.427179909,2.422115762,-1.306498652,-1.774139513,-0.852630521,0.219319593,0.600877349,0.882092032,0.979356426,0
1.550684191,9.731427453,8.900225984,6.456781249,-1.026456771,-1.13901064,-0.608331899,0.872730083,0.974101147,0.942530085,0.432509655,0
3.409055497,4.410278797,1.498523568,4.62931647,-0.732046842,-1.480586049,-1.37037226,0.167105355,0.290408249,0.619764233,0.319014104,1
9.512083036,8.440511281,2.047393332,5.350150496,-0.837423468,-1.762546793,-0.677533492,0.55041741,0.24711178,0.528657338,0.130732643,1
5.18101047,2.641995883,2.158007582,1.513073476,-1.85733451,-1.678037598,-1.931223395,0.600858147,0.933550992,0.766461113,0.46900458,0
6.659480295,4.638425859,2.77967575,6.177475883,-0.522687489,-1.774380102,-1.419480446,0.93791807,0.279110485,0.292985518,0.066233466,0
8.773295915,6.993550682,6.096555982,5.167975927,-1.803683079,-1.689836734,-1.230464077,0.411747488,0.307638411,0.808707908,0.614782975,0
5.056023487,6.287010214,5.766038882,3.053450092,-1.308705922,-1.749218594,-0.932013283,0.218505628,0.263111145,0.586366122,0.389041786,0
2.98868937,9.80467155,1.456257916,0.532388143,-1.757153791,-1.336374621,-1.899322351,0.94592913,0.947458464,0.236468826,0.407394703,1
7.535520429,1.456154001,9.890419177,0.775341595,-1.540117728,-1.505087805,-0.880351593,0.91790994,0.947047765,0.225267966,0.408730313,1
6.295532995,4.491795616,2.673408601,3.235791829,-0.835887599,-1.658967021,-0.979124915,0.737105612,0.872623284,0.41221823,0.797237144,0
1.726833972,1.488896721,0.957949398,7.979088373,-1.472739385,-1.824813301,-1.897972325,0.762860336,0.559017299,0.567828481,0.111913738,1
0.780695392,5.408382304,0.513211626,8.390435237,-1.551264919,-1.865377679,-0.864649534,0.92731595,0.174751426,0.090651385,0.360454325,1
7.356922175,7.540887344,6.226550893,6.551866431,-0.721044351,-0.666246373,-0.580311461,0.36645609,0.533280966,0.5121645,0.885506033,0
8.658388256,2.372002511,4.04675079,3.561546628,-1.101063686,-1.460989181,-1.131926991,0.331708293,0.234059039,0.499050948,0.902536202,0
5.080259827,9.182147096,6.331024677,9.672735236,-1.868821916,-0.940502206,-0.807850985,0.428536944,0.285103816,0.729581439,0.938042887,0
2.564000061,4.675091871,7.920447574,3.445920624,-0.741470821,-1.085884734,-0.681345653,0.160492766,0.505563515,0.391934582,0.733179879,0
9.288811709,6.56072678,7.208958954,3.831136921,-0.711853794,-1.5324876,-1.067330727,0.42311611,0.890785168,0.499218275,0.131761907,0
0.642656068,9.135786078,4.814883855,9.443216003,-0.530214548,-0.92557326,-0.740534534,0.392788702,0.576430577,0.384937499,0.202777962,1
5.967554915,1.93198685,9.259072381,6.342854824,-1.331257365,-1.649845362,-1.68093895,0.870995264,0.092074434,0.532016907,0.530821599,0
8.099542426,9.753935942,0.548149255,1.845361938,-1.845591897,-1.329813563,-0.62349949,0.281274696,0.717740336,0.475867302,0.37622913,1
9.860877775,6.461893756,9.227035938,0.668755957,-0.628897437,-1.30163711,-0.643810772,0.29386482,0.813972419,0.595121344,0.057858631,0
7.958398614,3.967343435,8.855167638,0.616423236,-0.878098326,-0.882196474,-1.216729205,0.174900886,0.257461278,0.84338652,0.055445474,0
7.245533598,9.549467167,5.065399139,1.796885976,-0.680244204,-0.796729245,-1.849807573,0.60679308,0.73641689,0.515231004,0.238897439,0
2.540908417,2.558486781,5.112704313,4.196048962,-0.755640438,-1.801667349,-1.060611827,0.14388275,0.513117585,0.978383102,0.630840865,0
2.622125407,9.627337569,1.755610868,2.199870566,-1.224751857,-1.886182255,-1.286342066,0.888722471,0.064009378,0.425491486,0.498828631,1
4.66854457,6.126018599,1.045621077,4.125947554,-1.800117042,-1.900415528,-1.805986916,0.79647116,0.571520879,0.742267116,0.328302299,0
3.58174486,3.418459608,6.800403547,7.57972513,-0.753311733,-1.796105183,-0.785044846,0.963210351,0.918067924,0.731247869,0.945451781,0
1.677403003,6.199312101,7.10257607,9.274632607,-0.791662584,-0.941342004,-0.503532241,0.120157135,0.480545905,0.160468846,0.354345993,1
0.57996386,9.676125201,5.585510376,9.713909542,-1.677304937,-1.754954495,-1.679836328,0.162826231,0.590928233,0.171275221,0.557573358,0
8.054771701,6.091678865,5.095210301,3.972912778,-1.696070069,-0.640737918,-1.135413695,0.204083276,0.891872576,0.463040529,0.426527726,0
4.656067032,3.90205375,7.75107468,8.580740231,-1.563774442,-1.861444807,-0.897544128,0.060257936,0.357489488,0.921915541,0.291279053,0
8.111902943,6.244355617,8.16061663,7.087180149,-1.027320867,-0.56617326,-1.514317111,0.875204237,0.997457542,0.059449918,0.659120158,0
1.173258236,4.417994751,3.413383958,4.084501027,-1.682144273,-0.713562718,-1.769874412,0.214391378,0.61537574,0.193834354,0.431317533,1
6.545843081,6.586092821,7.841730015,2.457449158,-1.366812797,-1.565938724,-0.920449382,0.371884427,0.620418108,0.834712517,0.588296392,0
3.107071073,5.202266168,9.092684987,7.006319716,-1.750492504,-1.711201696,-1.578698693,0.766782542,0.480325922,0.694793691,0.289209138,0
4.509914099,9.242050347,4.863942676,9.580407975,-0.965599949,-1.725490867,-0.662830378,0.053430253,0.430678001,0.85838064,0.396619463,0
1.919124793,0.95598597,5.6023515,0.735292037,-1.010436229,-1.846456882,-1.58529711,0.52789054,0.621537674,0.340965702,0.359772381,1
2.689667674,9.206214001,3.368293625,2.735507425,-1.196424863,-0.874683927,-1.355562157,0.546718601,0.959200618,0.102399588,0.601124195,0
3.899521771,4.233913276,4.700183814,6.917715043,-1.854095954,-1.196600629,-1.56598115,0.570603605,0.874970678,0.809051808,0.269189101,0
2.817567954,1.587945307,8.529774605,5.497391068,-0.713992326,-1.96572825,-1.196918067,0.586758439,0.78134556,0.251008568,0.337688487,1
3.337415602,5.975843531,1.226566496,6.204751938,-1.705018775,-1.212950208,-1.494842537,0.113050966,0.102349066,0.135764895,0.841131322,1
4.885593524,4.492654246,0.813041592,6.896234887,-0.850124812,-1.131749804,-1.717827162,0.142690342,0.838389704,0.449985729,0.806175226,0
4.02799001,7.033109142,5.502835247,7.648689166,-1.524316356,-0.93620556,-1.752225132,0.781142097,0.371950599,0.638914272,0.295798365,0
3.733665994,5.484023593,9.796854315,1.706066124,-1.653722848,-0.805826881,-1.003459019,0.329125587,0.060937584,0.1333503,0.318923612,1
4.716879044,6.514543301,3.973482799,4.867498512,-0.722816987,-1.558287986,-1.548298441,0.755986251,0.967289155,0.286488904,0.437788095,0
1.181398953,9.377601334,4.346062301,7.503716722,-1.967946895,-1.821879255,-1.789576374,0.984861697,0.479426212,0.115427166,0.767202699,1
2.345153875,4.38099194,8.363746352,8.451935513,-1.056523837,-1.190104588,-0.756547002,0.68485981,0.29027009,0.859949213,0.633951294,0
4.709481525,5.577012553,9.462018449,3.395475691,-1.020425505,-0.978411069,-0.766405272,0.707083765,0.460472428,0.780965424,0.395973707,0
7.75536017,1.878845466,9.958347878,6.715060334,-1.621616236,-1.298131245,-0.841327271,0.338095539,0.447366079,0.442215,0.854166733,0
8.660413438,6.033967273,9.845633705,1.008238371,-1.902202974,-1.596652408,-0.573266078,0.54842604,0.826385752,0.984429987,0.556760644,0
2.648058646,6.896850538,6.502463861,4.906181504,-1.569176718,-1.63329661,-1.931798982,0.618518737,0.184130529,0.384259575,0.987989172,0
9.835675865,2.271477557,7.120514619,1.966902277,-1.65613495,-0.768508795,-1.972699728,0.99539618,0.881687189,0.606579284,0.493514035,0
0.736545638,6.959473706,9.087201552,8.011038986,-1.875289667,-0.86929346,-1.789151957,0.930452949,0.794235474,0.523847007,0.174147109,0
5.270798542,3.934379451,8.661878774,1.201659399,-0.548528448,-1.501704721,-1.479907208,0.558993584,0.962098515,0.537171338,0.184305683,0
7.364085245,1.020728183,0.669713877,9.65481976,-1.806627731,-1.497065833,-1.892187514,0.736125818,0.666337951,0.611408911,0.74555992,1
3.843384614,1.373141859,4.236446713,1.080092473,-1.356489263,-0.826760357,-1.065718848,0.368804079,0.314367176,0.917689959,0.397859954,1
1.198812701,8.200339356,8.26745311,2.04727321,-0.763744403,-0.975863229,-1.572149282,0.718069936,0.181766199,0.367161634,0.547874009,1
9.351814399,9.606820554,5.355428418,0.868712036,-1.008166282,-1.032576631,-0.512926121,0.986661142,0.283307058,0.465076819,0.717978179,0
9.328233629,7.730623004,3.524836401,5.904458633,-1.792787394,-0.957960492,-0.992074427,0.873371936,0.551301749,0.188054154,0.362019318,0
7.896822556,4.358359998,4.389012118,1.623431045,-1.466114644,-1.710265844,-0.56414204,0.918020034,0.475991452,0.250149854,0.56113603,0
0.987260588,9.195721936,7.873941212,6.167956305,-1.511234668,-0.518466003,-1.785850116,0.66940014,0.888952091,0.151099596,0.117538375,1
6.483819277,7.246599124,4.468224454,1.574669337,-0.721564026,-0.725173621,-0.888633781,0.681267099,0.367278401,0.560255477,0.580249807,0
2.103806035,0.678006677,6.619316978,7.83449257,-1.724641254,-1.900864127,-1.320590085,0.723384587,0.745004792,0.339881697,0.223535958,1
1.446392709,5.731018874,1.162105318,6.858072275,-1.738339117,-0.511691503,-0.965067029,0.385296011,0.142368152,0.547924064,0.522352903,1
4.384309482,4.042862262,7.639999864,8.117153783,-0.609163822,-0.534838548,-1.143706333,0.54412742,0.684540819,0.361666227,0.640059702,0
3.355357321,4.230864324,5.62104183,1.3038317,-1.582476024,-1.877814089,-0.659494254,0.266317184,0.929238418,0.320196255,0.313863251,0
3.026622278,6.934621485,5.802631628,6.816989138,-1.442747858,-1.502665415,-1.42752545,0.840130245,0.912900858,0.992072015,0.915291184,0
0.592020746,5.56316195,2.893426,3.036787216,-1.311501488,-0.695672299,-1.886479477,0.89351748,0.948463161,0.477447789,0.436633994,1
4.559824648,1.12965253,5.143098582,2.104310586,-1.235887615,-1.226351188,-0.532642628,0.072355294,0.177038108,0.871950939,0.277096076,1
8.530442446,4.957237461,5.07767639,4.291361354,-1.016174052,-1.113996058,-0.502360405,0.743968349,0.780280836,0.390950425,0.279702686,0
8.91277882,3.739870537,1.079388695,1.397736446,-0.864300508,-1.88716859,-1.437818598,0.313422468,0.373940198,0.82538474,0.443001425,1
3.921596904,3.876663272,5.949933449,8.174421005,-1.737557493,-1.266175926,-1.348028774,0.836958469,0.77392132,0.113830772,0.717163552,0
1.436088518,8.862108216,6.283314883,9.246201791,-1.334838605,-0.964522757,-0.79463918,0.395613406,0.076407464,0.500476963,0.67990847,0
5.518293387,0.700079585,7.05880872,3.001697126,-0.62411109,-1.575014039,-1.764973384,0.789164713,0.449470718,0.3521596,0.851388486,0
2.611781664,2.70446326,4.031323195,1.813065016,-1.572620184,-0.644983719,-0.746966222,0.264619749,0.921713748,0.547828777,0.492345867,0
8.500767054,2.478719725,6.772655991,2.299711687,-1.316871441,-1.539613839,-1.815862057,0.357898905,0.5565248,0.890060005,0.11517907,0
8.334617701,3.630574533,3.089760711,2.613652048,-1.671138,-1.429660353,-1.269832086,0.663731089,0.978523045,0.480444302,0.476203182,0
2.636237329,3.64447978,9.364623007,4.463792489,-0.866061789,-1.449970296,-1.532509153,0.721066955,0.609272561,0.502111201,0.441970448,0
7.927734051,4.943014795,5.397028079,9.802267368,-1.136168868,-1.914448145,-1.25298996,0.43435154,0.170929198,0.430982744,0.296284411,0
0.884329735,8.801266783,1.658592727,7.217222037,-1.911903509,-1.404305498,-0.67831069,0.591812814,0.657336194,0.992665896,0.088394034,1
4.565265667,6.233381776,9.393743177,3.714891702,-0.667562298,-0.998313871,-1.973614138,0.37660134,0.311714658,0.405287237,0.1612897,1
3.879023749,5.297912337,6.193791524,5.257824695,-1.140083689,-1.093092335,-1.817313741,0.499645108,0.209390028,0.940355601,0.110423377,0
3.14957634,3.273160423,9.485146212,7.147693368,-1.751632466,-0.970340216,-1.016314653,0.920094617,0.236041798,0.4865054,0.87028667,0
3.226399986,1.043631001,5.057691762,2.324945229,-1.165624241,-1.47506256,-0.905327672,0.897957723,0.409320561,0.642767416,0.160549205,1
8.25149021,3.820115194,3.167246648,5.382463298,-0.74828209,-0.580023401,-1.512013179,0.915857511,0.359473567,0.188934662,0.933196687,0
6.959291012,1.023697448,4.854256018,8.42632442,-1.304750516,-0.784923613,-1.645739443,0.533773827,0.591690153,0.586007663,0.970300482,0
